id_venta;producto;precio;cantidad;fecha_venta;categoria
1875;Lavadora;5804,0;6,0;2024-11-07;Electrodomésticos
2113;Smartphone;11926,0;2,0;2024-11-07;Electrónica
2250;Consola de videojuegos;7868,0;11,0;2024-11-07;Electrónica
2335;Auriculares;10876,0;8,0;2024-11-07;Electrónica
2357;Cámara digital;4990,0;1,0;2024-11-07;Electrónica
2401;Parlantes Bluetooth;6549,0;11,0;2024-11-07;Electrónica
2909;Proyector;10821,0;12,0;2024-11-07;Electrónica
636;Cortinas;4609,0;1,0;2024-11-08;Decoración
761;Lámpara de mesa;8048,0;10,0;2024-11-08;Decoración
951;Lámpara de mesa;5855,0;9,0;2024-11-08;Decoración
1098;Cafetera;4595,0;7,0;2024-11-08;Electrodomésticos
1348;Cafetera;11170,0;10,0;2024-11-08;Electrodomésticos
2351;Parlantes Bluetooth;11566,0;3,0;2024-11-08;Electrónica
2411;Parlantes Bluetooth;6145,0;8,0;2024-11-08;Electrónica
481;Lámpara de mesa;5587,0;3,0;2024-11-09;Decoración
576;Cortinas;12236,0;8,0;2024-11-09;Decoración
861;Lámpara de mesa;6688,0;4,0;2024-11-09;Decoración
889;Lámpara de mesa;9587,0;7,0;2024-11-09;Decoración
1527;Horno eléctrico;3602,0;3,0;2024-11-09;Electrodomésticos
2507;Cámara digital;2772,0;8,0;2024-11-09;Electrónica
2589;Proyector;8290,0;8,0;2024-11-09;Electrónica
2850;Consola de videojuegos;8481,0;4,0;2024-11-09;Electrónica
2908;SmartWatch;7863,0;4,0;2024-11-09;Electrónica
327;Elementos de cerámica;10559,0;9,0;2024-11-10;Decoración
1021;Freidora eléctrica;4962,0;6,0;2024-11-10;Electrodomésticos
1200;Plancha de vapor;8334,0;10,0;2024-11-10;Electrodomésticos
1243;Microondas;6456,0;12,0;2024-11-10;Electrodomésticos
1619;Batidora;9656,0;3,0;2024-11-10;Electrodomésticos
2010;Consola de videojuegos;5113,0;2,0;2024-11-10;Electrónica
2087;Cámara digital;3544,0;3,0;2024-11-10;Electrónica
2573;Smartphone;9152,0;7,0;2024-11-10;Electrónica
217;Elementos de cerámica;4748,0;2,0;2024-11-11;Decoración
272;Cuadro decorativo;9384,0;10,0;2024-11-11;Decoración
545;Alfombra;4363,0;1,0;2024-11-11;Decoración
688;Rincón de plantas;8127,0;11,0;2024-11-11;Decoración
1430;Plancha de vapor;3493,0;9,0;2024-11-11;Electrodomésticos
1497;Horno eléctrico;8330,0;10,0;2024-11-11;Electrodomésticos
1509;Batidora;5525,0;10,0;2024-11-11;Electrodomésticos
2060;Consola de videojuegos;7340,0;5,0;2024-11-11;Electrónica
2263;Smartphone;4767,0;6,0;2024-11-11;Electrónica
2558;SmartWatch;6394,0;7,0;2024-11-11;Electrónica
2814;Auriculares;8991,0;9,0;2024-11-11;Electrónica
420;Adorno de pared;6500,0;4,0;2024-11-12;Decoración
514;Jarrón decorativo;5963,0;10,0;2024-11-12;Decoración
544;Jarrón decorativo;2963,0;5,0;2024-11-12;Decoración
880;Adorno de pared;10574,0;10,0;2024-11-12;Decoración
1908;Cafetera;5591,0;3,0;2024-11-12;Electrodomésticos
655;Alfombra;12449,0;11,0;2024-11-13;Decoración
1111;Freidora eléctrica;10012,0;12,0;2024-11-13;Electrodomésticos
2118;SmartWatch;9950,0;5,0;2024-11-13;Electrónica
2208;SmartWatch;3312,0;10,0;2024-11-13;Electrónica
36;Cortinas;2863,0;5,0;2024-11-14;Decoración
316;Cortinas;9056,0;2,0;2024-11-14;Decoración
885;Alfombra;9756,0;1,0;2024-11-14;Decoración
1566;Secadora;7840,0;8,0;2024-11-14;Electrodomésticos
1753;Microondas;3863,0;9,0;2024-11-14;Electrodomésticos
2316;Laptop;7867,0;3,0;2024-11-14;Electrónica
2374;Auriculares;5505,0;12,0;2024-11-14;Electrónica
2958;SmartWatch;6459,0;10,0;2024-11-14;Electrónica
671;Lámpara de mesa;6633,0;7,0;2024-11-15;Decoración
1462;Heladera;12156,0;12,0;2024-11-15;Electrodomésticos
1463;Microondas;7042,0;10,0;2024-11-15;Electrodomésticos
1517;Horno eléctrico;4123,0;8,0;2024-11-15;Electrodomésticos
1564;Aspiradora;6080,0;1,0;2024-11-15;Electrodomésticos
1621;Freidora eléctrica;5674,0;9,0;2024-11-15;Electrodomésticos
1749;Batidora;10707,0;9,0;2024-11-15;Electrodomésticos
1912;Heladera;8242,0;8,0;2024-11-15;Electrodomésticos
2727;Cámara digital;11498,0;12,0;2024-11-15;Electrónica
618;Rincón de plantas;3615,0;8,0;2024-11-16;Decoración
944;Jarrón decorativo;9876,0;1,0;2024-11-16;Decoración
1015;Lavadora;9196,0;12,0;2024-11-16;Electrodomésticos
1671;Freidora eléctrica;10634,0;8,0;2024-11-16;Electrodomésticos
2025;Auriculares;4293,0;2,0;2024-11-16;Electrónica
2602;Televisor;11804,0;4,0;2024-11-16;Electrónica
21;Lámpara de mesa;4184,0;12,0;2024-11-17;Decoración
227;Elementos de cerámica;3211,0;11,0;2024-11-17;Decoración
361;Lámpara de mesa;12089,0;2,0;2024-11-17;Decoración
757;Elementos de cerámica;3644,0;10,0;2024-11-17;Decoración
779;Lámpara de mesa;7268,0;9,0;2024-11-17;Decoración
1137;Horno eléctrico;5117,0;7,0;2024-11-17;Electrodomésticos
1165;Lavadora;7358,0;9,0;2024-11-17;Electrodomésticos
1651;Freidora eléctrica;7873,0;10,0;2024-11-17;Electrodomésticos
2074;Auriculares;7055,0;1,0;2024-11-17;Electrónica
2631;Parlantes Bluetooth;6684,0;11,0;2024-11-17;Electrónica
2881;Parlantes Bluetooth;3946,0;11,0;2024-11-17;Electrónica
70;Adorno de pared;10542,0;12,0;2024-11-18;Decoración
371;Lámpara de mesa;11045,0;12,0;2024-11-18;Decoración
389;Lámpara de mesa;4006,0;4,0;2024-11-18;Decoración
431;Lámpara de mesa;9830,0;6,0;2024-11-18;Decoración
883;Espejo decorativo;3209,0;8,0;2024-11-18;Decoración
1142;Heladera;6261,0;3,0;2024-11-18;Electrodomésticos
1314;Aspiradora;8612,0;6,0;2024-11-18;Electrodomésticos
1365;Lavadora;7474,0;1,0;2024-11-18;Electrodomésticos
1605;Lavadora;5774,0;1,0;2024-11-18;Electrodomésticos
1691;Freidora eléctrica;4947,0;12,0;2024-11-18;Electrodomésticos
1818;Cafetera;11681,0;1,0;2024-11-18;Electrodomésticos
1942;Heladera;8536,0;12,0;2024-11-18;Electrodomésticos
1991;Freidora eléctrica;6455,0;5,0;2024-11-18;Electrodomésticos
2274;Auriculares;11443,0;1,0;2024-11-18;Electrónica
2441;Parlantes Bluetooth;5581,0;4,0;2024-11-18;Electrónica
2638;SmartWatch;12400,0;5,0;2024-11-18;Electrónica
136;Cortinas;3150,0;7,0;2024-11-19;Decoración
589;Lámpara de mesa;11178,0;2,0;2024-11-19;Decoración
801;Lámpara de mesa;7215,0;9,0;2024-11-19;Decoración
1159;Batidora;11136,0;7,0;2024-11-19;Electrodomésticos
1836;Secadora;6869,0;4,0;2024-11-19;Electrodomésticos
1913;Microondas;7541,0;12,0;2024-11-19;Electrodomésticos
2872;Televisor;10588,0;3,0;2024-11-19;Electrónica
119;Lámpara de mesa;5060,0;11,0;2024-11-20;Decoración
152;Cuadro decorativo;8646,0;4,0;2024-11-20;Decoración
592;Cuadro decorativo;3461,0;9,0;2024-11-20;Decoración
676;Cortinas;4001,0;5,0;2024-11-20;Decoración
1079;Batidora;5318,0;2,0;2024-11-20;Electrodomésticos
1302;Heladera;2985,0;2,0;2024-11-20;Electrodomésticos
1498;Cafetera;6191,0;7,0;2024-11-20;Electrodomésticos
1774;Aspiradora;12080,0;3,0;2024-11-20;Electrodomésticos
1881;Freidora eléctrica;10786,0;9,0;2024-11-20;Electrodomésticos
1993;Microondas;6007,0;5,0;2024-11-20;Electrodomésticos
2009;Proyector;7342,0;10,0;2024-11-20;Electrónica
2591;Parlantes Bluetooth;2810,0;8,0;2024-11-20;Electrónica
1542;Microondas;9815,0;3,0;2024-11-21;Electrodomésticos
1951;Freidora eléctrica;11216,0;5,0;2024-11-21;Electrodomésticos
2179;Proyector;11131,0;11,0;2024-11-21;Electrónica
2977;Cámara digital;11601,0;12,0;2024-11-21;Electrónica
384;Jarrón decorativo;10516,0;6,0;2024-11-22;Decoración
837;Elementos de cerámica;5610,0;12,0;2024-11-22;Decoración
907;Elementos de cerámica;4985,0;8,0;2024-11-22;Decoración
1309;Batidora;6882,0;5,0;2024-11-22;Electrodomésticos
1759;Batidora;8206,0;2,0;2024-11-22;Electrodomésticos
2391;Parlantes Bluetooth;4139,0;10,0;2024-11-22;Electrónica
338;Rincón de plantas;11446,0;12,0;2024-11-23;Decoración
394;Jarrón decorativo;11483,0;10,0;2024-11-23;Decoración
785;Alfombra;9730,0;5,0;2024-11-23;Decoración
2194;Auriculares;10222,0;11,0;2024-11-23;Electrónica
2410;Consola de videojuegos;5553,0;10,0;2024-11-23;Electrónica
2479;Proyector;5172,0;3,0;2024-11-23;Electrónica
2670;Consola de videojuegos;4262,0;3,0;2024-11-23;Electrónica
238;Rincón de plantas;10351,0;12,0;2024-11-24;Decoración
923;Espejo decorativo;5964,0;2,0;2024-11-24;Decoración
1692;Microondas;5270,0;9,0;2024-11-24;Electrodomésticos
2149;Proyector;9189,0;5,0;2024-11-24;Electrónica
2303;Smartphone;6394,0;12,0;2024-11-24;Electrónica
2387;Cámara digital;5822,0;5,0;2024-11-24;Electrónica
2651;Parlantes Bluetooth;3831,0;6,0;2024-11-24;Electrónica
2970;Consola de videojuegos;4988,0;5,0;2024-11-24;Electrónica
1328;Cafetera;9907,0;3,0;2024-11-25;Electrodomésticos
1396;Secadora;11364,0;4,0;2024-11-25;Electrodomésticos
1828;Cafetera;7671,0;12,0;2024-11-25;Electrodomésticos
2172;Televisor;11593,0;8,0;2024-11-25;Electrónica
2371;Parlantes Bluetooth;9333,0;4,0;2024-11-25;Electrónica
153;Espejo decorativo;4947,0;10,0;2024-11-26;Decoración
225;Alfombra;2853,0;6,0;2024-11-26;Decoración
326;Cortinas;6502,0;2,0;2024-11-26;Decoración
331;Lámpara de mesa;3682,0;3,0;2024-11-26;Decoración
1043;Microondas;2896,0;3,0;2024-11-26;Electrodomésticos
1158;Cafetera;5558,0;7,0;2024-11-26;Electrodomésticos
1301;Freidora eléctrica;11468,0;5,0;2024-11-26;Electrodomésticos
1544;Aspiradora;8756,0;8,0;2024-11-26;Electrodomésticos
1771;Freidora eléctrica;4741,0;2,0;2024-11-26;Electrodomésticos
1781;Freidora eléctrica;3488,0;7,0;2024-11-26;Electrodomésticos
1928;Cafetera;4958,0;2,0;2024-11-26;Electrodomésticos
1980;Plancha de vapor;11537,0;2,0;2024-11-26;Electrodomésticos
2086;Laptop;4118,0;7,0;2024-11-26;Electrónica
2569;Proyector;10495,0;5,0;2024-11-26;Electrónica
2707;Cámara digital;10482,0;6,0;2024-11-26;Electrónica
451;Lámpara de mesa;8120,0;7,0;2024-11-27;Decoración
715;Alfombra;3265,0;3,0;2024-11-27;Decoración
1100;Plancha de vapor;10829,0;5,0;2024-11-27;Electrodomésticos
1211;Freidora eléctrica;11272,0;7,0;2024-11-27;Electrodomésticos
1352;Microondas;3986,0;3,0;2024-11-27;Electrodomésticos
1576;Secadora;3514,0;4,0;2024-11-27;Electrodomésticos
2111;Parlantes Bluetooth;2852,0;2,0;2024-11-27;Electrónica
2253;Smartphone;5910,0;12,0;2024-11-27;Electrónica
2421;Parlantes Bluetooth;9760,0;11,0;2024-11-27;Electrónica
703;Espejo decorativo;3041,0;8,0;2024-11-28;Decoración
1055;Lavadora;3477,0;11,0;2024-11-28;Electrodomésticos
1718;Cafetera;5962,0;10,0;2024-11-28;Electrodomésticos
1976;Secadora;9756,0;7,0;2024-11-28;Electrodomésticos
2392;Televisor;9014,0;9,0;2024-11-28;Electrónica
2586;Laptop;9455,0;2,0;2024-11-28;Electrónica
2675;Auriculares;7536,0;6,0;2024-11-28;Electrónica
184;Jarrón decorativo;7437,0;10,0;2024-11-29;Decoración
798;Rincón de plantas;5211,0;3,0;2024-11-29;Decoración
813;Espejo decorativo;3725,0;3,0;2024-11-29;Decoración
974;Jarrón decorativo;8428,0;7,0;2024-11-29;Decoración
1252;Microondas;9606,0;4,0;2024-11-29;Electrodomésticos
1634;Aspiradora;9420,0;12,0;2024-11-29;Electrodomésticos
1867;Horno eléctrico;11408,0;9,0;2024-11-29;Electrodomésticos
2447;Cámara digital;3369,0;5,0;2024-11-29;Electrónica
2976;Laptop;8065,0;9,0;2024-11-29;Electrónica
413;Espejo decorativo;6081,0;7,0;2024-11-30;Decoración
566;Cortinas;9817,0;8,0;2024-11-30;Decoración
775;Alfombra;11187,0;7,0;2024-11-30;Decoración
1727;Horno eléctrico;6795,0;2,0;2024-11-30;Electrodomésticos
1769;Batidora;9564,0;2,0;2024-11-30;Electrodomésticos
2109;Proyector;4509,0;8,0;2024-11-30;Electrónica
2385;Auriculares;9215,0;4,0;2024-11-30;Electrónica
2459;Proyector;11881,0;2,0;2024-11-30;Electrónica
2556;Laptop;8662,0;10,0;2024-11-30;Electrónica
2640;Consola de videojuegos;4084,0;9,0;2024-11-30;Electrónica
2757;Cámara digital;5644,0;7,0;2024-11-30;Electrónica
293;Espejo decorativo;4097,0;9,0;2024-12-01;Decoración
511;Lámpara de mesa;6309,0;1,0;2024-12-01;Decoración
881;Lámpara de mesa;5849,0;3,0;2024-12-01;Decoración
936;Cortinas;11096,0;2,0;2024-12-01;Decoración
1160;Plancha de vapor;12424,0;2,0;2024-12-01;Electrodomésticos
1460;Plancha de vapor;7978,0;9,0;2024-12-01;Electrodomésticos
1598;Cafetera;10375,0;5,0;2024-12-01;Electrodomésticos
1849;Batidora;3017,0;9,0;2024-12-01;Electrodomésticos
2386;Laptop;6956,0;7,0;2024-12-01;Electrónica
57;Elementos de cerámica;10456,0;12,0;2024-12-02;Decoración
144;Jarrón decorativo;10004,0;3,0;2024-12-02;Decoración
640;Adorno de pared;11044,0;7,0;2024-12-02;Decoración
863;Espejo decorativo;8172,0;9,0;2024-12-02;Decoración
1101;Freidora eléctrica;3584,0;11,0;2024-12-02;Electrodomésticos
1163;Microondas;9707,0;7,0;2024-12-02;Electrodomésticos
1235;Lavadora;10243,0;7,0;2024-12-02;Electrodomésticos
1367;Horno eléctrico;9520,0;8,0;2024-12-02;Electrodomésticos
1797;Horno eléctrico;7453,0;9,0;2024-12-02;Electrodomésticos
1880;Plancha de vapor;4057,0;5,0;2024-12-02;Electrodomésticos
2036;Laptop;11229,0;4,0;2024-12-02;Electrónica
2140;Consola de videojuegos;9109,0;7,0;2024-12-02;Electrónica
2658;SmartWatch;11511,0;3,0;2024-12-02;Electrónica
322;Cuadro decorativo;10115,0;6,0;2024-12-03;Decoración
532;Cuadro decorativo;2776,0;4,0;2024-12-03;Decoración
1379;Batidora;10394,0;5,0;2024-12-03;Electrodomésticos
1865;Lavadora;8362,0;5,0;2024-12-03;Electrodomésticos
2662;Televisor;6696,0;10,0;2024-12-03;Electrónica
2846;Laptop;9166,0;10,0;2024-12-03;Electrónica
555;Alfombra;9775,0;9,0;2024-12-04;Decoración
1110;Plancha de vapor;12318,0;10,0;2024-12-04;Electrodomésticos
1131;Freidora eléctrica;11318,0;5,0;2024-12-04;Electrodomésticos
1324;Aspiradora;10689,0;5,0;2024-12-04;Electrodomésticos
1636;Secadora;4447,0;6,0;2024-12-04;Electrodomésticos
1656;Secadora;4259,0;7,0;2024-12-04;Electrodomésticos
2197;Cámara digital;7754,0;6,0;2024-12-04;Electrónica
2867;Cámara digital;11361,0;9,0;2024-12-04;Electrónica
31;Lámpara de mesa;10082,0;8,0;2024-12-05;Decoración
175;Alfombra;10847,0;2,0;2024-12-05;Decoración
455;Alfombra;8260,0;11,0;2024-12-05;Decoración
1469;Batidora;10043,0;8,0;2024-12-05;Electrodomésticos
2090;Consola de videojuegos;4515,0;9,0;2024-12-05;Electrónica
2206;Laptop;10549,0;7,0;2024-12-05;Electrónica
2682;Televisor;3935,0;7,0;2024-12-05;Electrónica
2689;Proyector;6273,0;9,0;2024-12-05;Electrónica
1086;Secadora;5066,0;9,0;2024-12-06;Electrodomésticos
1194;Aspiradora;5697,0;1,0;2024-12-06;Electrodomésticos
1555;Lavadora;3634,0;3,0;2024-12-06;Electrodomésticos
2332;Televisor;5434,0;11,0;2024-12-06;Electrónica
2849;Proyector;3867,0;11,0;2024-12-06;Electrónica
303;Espejo decorativo;3385,0;11,0;2024-12-07;Decoración
561;Lámpara de mesa;7690,0;11,0;2024-12-07;Decoración
876;Cortinas;8086,0;6,0;2024-12-07;Decoración
1596;Secadora;2910,0;6,0;2024-12-07;Electrodomésticos
1906;Secadora;9670,0;8,0;2024-12-07;Electrodomésticos
2210;Consola de videojuegos;3967,0;11,0;2024-12-07;Electrónica
130;Adorno de pared;6870,0;3,0;2024-12-08;Decoración
542;Cuadro decorativo;10402,0;9,0;2024-12-08;Decoración
1020;Plancha de vapor;5526,0;2,0;2024-12-08;Electrodomésticos
1264;Aspiradora;11428,0;6,0;2024-12-08;Electrodomésticos
1392;Microondas;3557,0;8,0;2024-12-08;Electrodomésticos
2687;Cámara digital;2898,0;11,0;2024-12-08;Electrónica
2949;Proyector;6797,0;10,0;2024-12-08;Electrónica
1023;Microondas;5557,0;1,0;2024-12-09;Electrodomésticos
1197;Horno eléctrico;9287,0;10,0;2024-12-09;Electrodomésticos
1641;Freidora eléctrica;2860,0;5,0;2024-12-09;Electrodomésticos
2597;Cámara digital;5550,0;1,0;2024-12-09;Electrónica
67;Elementos de cerámica;10907,0;12,0;2024-12-10;Decoración
265;Alfombra;6672,0;12,0;2024-12-10;Decoración
313;Espejo decorativo;5048,0;1,0;2024-12-10;Decoración
1267;Horno eléctrico;8100,0;7,0;2024-12-10;Electrodomésticos
1447;Horno eléctrico;4602,0;9,0;2024-12-10;Electrodomésticos
2020;Consola de videojuegos;3073,0;6,0;2024-12-10;Electrónica
2337;Cámara digital;7770,0;9,0;2024-12-10;Electrónica
2348;SmartWatch;4990,0;11,0;2024-12-10;Electrónica
42;Cuadro decorativo;7251,0;11,0;2024-12-11;Decoración
62;Cuadro decorativo;3465,0;11,0;2024-12-11;Decoración
989;Lámpara de mesa;7077,0;7,0;2024-12-11;Decoración
1553;Microondas;8388,0;10,0;2024-12-11;Electrodomésticos
1640;Plancha de vapor;3487,0;4,0;2024-12-11;Electrodomésticos
1975;Lavadora;11655,0;6,0;2024-12-11;Electrodomésticos
2144;Auriculares;10070,0;11,0;2024-12-11;Electrónica
2277;Cámara digital;5812,0;7,0;2024-12-11;Electrónica
2818;SmartWatch;2783,0;1,0;2024-12-11;Electrónica
128;Rincón de plantas;9621,0;6,0;2024-12-12;Decoración
1029;Batidora;3633,0;5,0;2024-12-12;Electrodomésticos
1414;Aspiradora;8523,0;10,0;2024-12-12;Electrodomésticos
1471;Freidora eléctrica;8348,0;8,0;2024-12-12;Electrodomésticos
1959;Batidora;8312,0;2,0;2024-12-12;Electrodomésticos
2106;Laptop;10885,0;1,0;2024-12-12;Electrónica
2734;Auriculares;9505,0;5,0;2024-12-12;Electrónica
2893;Smartphone;4297,0;3,0;2024-12-12;Electrónica
458;Rincón de plantas;11755,0;7,0;2024-12-13;Decoración
663;Espejo decorativo;10268,0;4,0;2024-12-13;Decoración
1647;Horno eléctrico;4305,0;10,0;2024-12-13;Electrodomésticos
427;Elementos de cerámica;6013,0;6,0;2024-12-14;Decoración
759;Lámpara de mesa;8240,0;11,0;2024-12-14;Decoración
1077;Horno eléctrico;11424,0;5,0;2024-12-14;Electrodomésticos
1223;Microondas;8483,0;3,0;2024-12-14;Electrodomésticos
1465;Lavadora;6187,0;8,0;2024-12-14;Electrodomésticos
1579;Batidora;6809,0;5,0;2024-12-14;Electrodomésticos
2145;Auriculares;7928,0;9,0;2024-12-14;Electrónica
2380;Consola de videojuegos;6820,0;2,0;2024-12-14;Electrónica
2879;Proyector;4811,0;12,0;2024-12-14;Electrónica
181;Lámpara de mesa;10782,0;8,0;2024-12-15;Decoración
529;Lámpara de mesa;6412,0;6,0;2024-12-15;Decoración
546;Cortinas;8212,0;10,0;2024-12-15;Decoración
567;Elementos de cerámica;9722,0;8,0;2024-12-15;Decoración
948;Rincón de plantas;7296,0;6,0;2024-12-15;Decoración
1001;Rincón de plantas;4214,0;9,0;2024-12-15;Decoración
1126;Secadora;8877,0;1,0;2024-12-15;Electrodomésticos
1325;Lavadora;7884,0;6,0;2024-12-15;Electrodomésticos
1470;Plancha de vapor;10711,0;3,0;2024-12-15;Electrodomésticos
1492;Heladera;8858,0;10,0;2024-12-15;Electrodomésticos
1834;Aspiradora;5150,0;6,0;2024-12-15;Electrodomésticos
1840;Plancha de vapor;6839,0;9,0;2024-12-15;Electrodomésticos
1897;Horno eléctrico;4071,0;3,0;2024-12-15;Electrodomésticos
2520;Consola de videojuegos;9963,0;10,0;2024-12-15;Electrónica
2626;Laptop;5733,0;8,0;2024-12-15;Electrónica
2759;Proyector;8388,0;7,0;2024-12-15;Electrónica
69;Lámpara de mesa;9324,0;11,0;2024-12-16;Decoración
370;Adorno de pared;9319,0;8,0;2024-12-16;Decoración
628;Rincón de plantas;2936,0;11,0;2024-12-16;Decoración
706;Cortinas;4273,0;7,0;2024-12-16;Decoración
980;Adorno de pared;7585,0;6,0;2024-12-16;Decoración
1586;Secadora;4498,0;5,0;2024-12-16;Electrodomésticos
1989;Batidora;12417,0;7,0;2024-12-16;Electrodomésticos
2135;Auriculares;3452,0;4,0;2024-12-16;Electrónica
2342;Televisor;5079,0;2,0;2024-12-16;Electrónica
2581;Parlantes Bluetooth;3201,0;9,0;2024-12-16;Electrónica
2843;Smartphone;6378,0;8,0;2024-12-16;Electrónica
2921;Parlantes Bluetooth;9714,0;8,0;2024-12-16;Electrónica
471;Lámpara de mesa;3900,0;10,0;2024-12-17;Decoración
626;Cortinas;3362,0;11,0;2024-12-17;Decoración
653;Espejo decorativo;10793,0;8,0;2024-12-17;Decoración
742;Cuadro decorativo;6669,0;6,0;2024-12-17;Decoración
1393;Microondas;9648,0;11,0;2024-12-17;Electrodomésticos
1504;Aspiradora;4252,0;2,0;2024-12-17;Electrodomésticos
1639;Batidora;8935,0;11,0;2024-12-17;Electrodomésticos
1832;Heladera;8562,0;12,0;2024-12-17;Electrodomésticos
2064;Tablet;9059,0;7,0;2024-12-17;Electrónica
75;Alfombra;6548,0;5,0;2024-12-18;Decoración
729;Lámpara de mesa;6189,0;3,0;2024-12-18;Decoración
1731;Freidora eléctrica;8892,0;3,0;2024-12-18;Electrodomésticos
2339;Proyector;7500,0;7,0;2024-12-18;Electrónica
2663;Smartphone;11895,0;10,0;2024-12-18;Electrónica
2869;Proyector;12217,0;9,0;2024-12-18;Electrónica
112;Cuadro decorativo;9666,0;9,0;2024-12-19;Decoración
793;Espejo decorativo;2721,0;2,0;2024-12-19;Decoración
1061;Freidora eléctrica;11238,0;11,0;2024-12-19;Electrodomésticos
2167;Cámara digital;11975,0;3,0;2024-12-19;Electrónica
2833;Smartphone;9707,0;9,0;2024-12-19;Electrónica
15;Alfombra;4777,0;6,0;2024-12-20;Decoración
1059;Batidora;5579,0;9,0;2024-12-20;Electrodomésticos
1624;Aspiradora;2864,0;9,0;2024-12-20;Electrodomésticos
1887;Horno eléctrico;3601,0;2,0;2024-12-20;Electrodomésticos
2230;Consola de videojuegos;7441,0;10,0;2024-12-20;Electrónica
2451;Parlantes Bluetooth;4208,0;2,0;2024-12-20;Electrónica
222;Cuadro decorativo;8464,0;1,0;2024-12-21;Decoración
800;Adorno de pared;11674,0;3,0;2024-12-21;Decoración
1594;Aspiradora;4690,0;8,0;2024-12-21;Electrodomésticos
1752;Heladera;3385,0;7,0;2024-12-21;Electrodomésticos
2320;Consola de videojuegos;8394,0;8,0;2024-12-21;Electrónica
108;Rincón de plantas;4784,0;1,0;2024-12-22;Decoración
917;Elementos de cerámica;5265,0;8,0;2024-12-22;Decoración
1088;Cafetera;11694,0;9,0;2024-12-22;Electrodomésticos
1128;Cafetera;9054,0;2,0;2024-12-22;Electrodomésticos
1216;Secadora;3824,0;2,0;2024-12-22;Electrodomésticos
1386;Secadora;4184,0;7,0;2024-12-22;Electrodomésticos
1597;Horno eléctrico;11511,0;3,0;2024-12-22;Electrodomésticos
1652;Heladera;10122,0;11,0;2024-12-22;Electrodomésticos
1767;Horno eléctrico;6528,0;1,0;2024-12-22;Electrodomésticos
1968;Cafetera;6928,0;2,0;2024-12-22;Electrodomésticos
2845;Auriculares;3464,0;10,0;2024-12-22;Electrónica
301;Lámpara de mesa;6277,0;6,0;2024-12-23;Decoración
497;Elementos de cerámica;12416,0;4,0;2024-12-23;Decoración
559;Lámpara de mesa;4035,0;2,0;2024-12-23;Decoración
894;Jarrón decorativo;4635,0;12,0;2024-12-23;Decoración
1416;Secadora;6414,0;1,0;2024-12-23;Electrodomésticos
1728;Cafetera;7514,0;11,0;2024-12-23;Electrodomésticos
2355;Auriculares;11948,0;8,0;2024-12-23;Electrónica
2429;Proyector;9185,0;6,0;2024-12-23;Electrónica
2574;Tablet;4920,0;5,0;2024-12-23;Electrónica
2764;Tablet;9281,0;11,0;2024-12-23;Electrónica
2905;Auriculares;4058,0;2,0;2024-12-23;Electrónica
1337;Horno eléctrico;11872,0;2,0;2024-12-24;Electrodomésticos
1794;Aspiradora;6180,0;12,0;2024-12-24;Electrodomésticos
2457;Cámara digital;7598,0;8,0;2024-12-24;Electrónica
2513;Smartphone;11912,0;8,0;2024-12-24;Electrónica
120;Adorno de pared;6426,0;6,0;2024-12-25;Decoración
1273;Microondas;7830,0;8,0;2024-12-25;Electrodomésticos
1318;Cafetera;9858,0;6,0;2024-12-25;Electrodomésticos
1473;Microondas;8338,0;1,0;2024-12-25;Electrodomésticos
1807;Horno eléctrico;4512,0;4,0;2024-12-25;Electrodomésticos
1907;Horno eléctrico;4750,0;1,0;2024-12-25;Electrodomésticos
1996;Secadora;11387,0;9,0;2024-12-25;Electrodomésticos
2422;Televisor;5800,0;10,0;2024-12-25;Electrónica
2511;Parlantes Bluetooth;5204,0;5,0;2024-12-25;Electrónica
2863;Smartphone;8808,0;5,0;2024-12-25;Electrónica
76;Cortinas;4977,0;10,0;2024-12-26;Decoración
122;Cuadro decorativo;6348,0;12,0;2024-12-26;Decoración
494;Jarrón decorativo;7923,0;5,0;2024-12-26;Decoración
506;Cortinas;3090,0;6,0;2024-12-26;Decoración
1520;Plancha de vapor;7447,0;8,0;2024-12-26;Electrodomésticos
1876;Secadora;4179,0;4,0;2024-12-26;Electrodomésticos
2605;Auriculares;4166,0;3,0;2024-12-26;Electrónica
2899;Proyector;2976,0;1,0;2024-12-26;Electrónica
2961;Parlantes Bluetooth;2997,0;3,0;2024-12-26;Electrónica
1236;Secadora;2784,0;11,0;2024-12-27;Electrodomésticos
1429;Batidora;10349,0;8,0;2024-12-27;Electrodomésticos
1853;Microondas;8905,0;1,0;2024-12-27;Electrodomésticos
2414;Tablet;4799,0;5,0;2024-12-27;Electrónica
2951;Parlantes Bluetooth;8989,0;6,0;2024-12-27;Electrónica
2990;Smartphone;6016,0;11,0;2024-12-27;Electrónica
167;Elementos de cerámica;10496,0;6,0;2024-12-28;Decoración
1274;Aspiradora;12415,0;9,0;2024-12-28;Electrodomésticos
1530;Plancha de vapor;4714,0;2,0;2024-12-28;Electrodomésticos
2038;SmartWatch;10058,0;5,0;2024-12-28;Electrónica
2204;Tablet;7013,0;12,0;2024-12-28;Electrónica
231;Lámpara de mesa;3684,0;9,0;2024-12-29;Decoración
240;Adorno de pared;8102,0;7,0;2024-12-29;Decoración
486;Cortinas;5765,0;11,0;2024-12-29;Decoración
